Student_Size,Tuition_In_State,Tuition_Out_State,Female_Share,Race_White,Race_Black,Race_Hispanic,Race_Asian,Race_AIAN,Race_NHPI,Race_Two_Or_More,Grad_Rate,School_Name,City,State,id
68.0,,,,0.3971,0.0882,0.4706,0.0441,0.0,0.0,0.0,0.8049,Steven Papageorge Hair Academy,Chicago,IL,146807
317.0,12700.0,12700.0,0.7777777778,0.2208,0.5836,0.0883,0.0032,0.0189,0.0189,0.0631,0.1045,Generations College,Chicago,IL,146816
,,,,,,,,,,,,McCormick Theological Seminary,Chicago,IL,146977
4335.0,4012.0,14885.0,0.5699277741,0.6108,0.0201,0.2577,0.0272,0.0023,0.0007,0.0436,0.3657,McHenry County College,Crystal Lake,IL,147004
1600.0,34070.0,34070.0,0.5425631431,0.5981,0.1188,0.0619,0.0063,0.0019,0.0006,0.0631,0.5729,McKendree University,Lebanon,IL,147013
,,,,,,,,,,,,Meadville Theological School of Lombard College,Chicago,IL,147031
374.0,18008.0,18008.0,0.8957746479,0.6818,0.2005,0.0294,0.0267,0.0053,0.0,0.0428,0.7222,Methodist College,Peoria,IL,147129
1458.0,26892.0,43670.0,0.5449041372,0.6653,0.1811,0.0473,0.0192,0.0007,0.0014,0.0213,0.5845,Millikin University,Decatur,IL,147244
725.0,43520.0,43520.0,0.4598825832,0.6924,0.0979,0.1186,0.0166,0.0028,0.0,0.0345,0.5848,Monmouth College,Monmouth,IL,147341
1586.0,15356.0,15356.0,0.450229709,0.6204,0.0662,0.0883,0.0284,0.0019,0.0006,0.0347,0.6133,Moody Bible Institute,Chicago,IL,147369
7417.0,3822.0,9846.0,0.5656728445,0.4576,0.0905,0.3048,0.0361,0.0043,0.0008,0.019,0.3375,Moraine Valley Community College,Palos Hills,IL,147378
54.0,19900.0,19900.0,,0.8333,0.0,0.0926,0.0,0.0,0.0,0.0185,0.7246,Morrison Institute of Technology,Morrison,IL,147396
2593.0,4884.0,11028.0,0.5574603175,0.0463,0.0324,0.8357,0.0085,0.0023,0.0004,0.0077,0.2646,Morton College,Cicero,IL,147411
4100.0,12345.0,12345.0,0.7513850416,0.1466,0.2144,0.5124,0.0256,0.0024,0.0005,0.0146,0.3448,National Louis University,Chicago,IL,147536
22.0,,,0.6991150442,0.6364,0.0455,0.1818,0.0,0.0,0.0,0.0455,,National University of Health Sciences,Lombard,IL,147590
55.0,,,,0.5091,0.1091,0.3636,0.0182,0.0,0.0,0.0,0.5833,Cosmetology Concepts Niles,Niles,IL,147642
2360.0,44394.0,44394.0,0.5386363636,0.6191,0.0572,0.1729,0.0424,0.0013,0.0004,0.0369,0.6728,North Central College,Naperville,IL,147660
1844.0,35325.0,35325.0,0.6128078818,0.3026,0.0922,0.3482,0.0819,0.0011,0.0016,0.0342,0.555,North Park University,Chicago,IL,147679
,,,,,,,,,,,,Northern Baptist Theological Seminary,Lisle,IL,147697
11277.0,12700.0,12700.0,0.534562212,0.4211,0.2127,0.2507,0.0664,0.0048,0.0009,0.0221,0.5134,Northern Illinois University,Dekalb,IL,147703
8960.0,65997.0,65997.0,0.5243467933,0.3408,0.0738,0.1506,0.2167,0.001,0.0009,0.0765,0.9621,Northwestern University,Evanston,IL,147767
3869.0,12383.0,22726.0,0.6059467919,0.1716,0.1005,0.5154,0.0817,0.0021,0.0013,0.0176,0.1772,Northeastern Illinois University,Chicago,IL,147776
6229.0,3985.0,12462.0,0.5362044487,0.3946,0.0814,0.2066,0.2161,0.0011,0.0027,0.0339,0.2961,Oakton College,Des Plaines,IL,147800
67.0,,,,0.8955,0.0746,0.0299,0.0,0.0,0.0,0.0,0.8675,Oehrlein School of Cosmetology,East Peoria,IL,147819
2485.0,37940.0,37940.0,0.6257142857,0.6101,0.0958,0.1412,0.0266,0.0024,0.0137,0.0382,0.6334,Olivet Nazarene University,Bourbonnais,IL,147828
3293.0,4284.0,13266.0,0.53728,0.5949,0.1373,0.1221,0.0401,0.0006,0.0009,0.0647,0.3312,Parkland College,Champaign,IL,147916
2448.0,4176.0,11064.0,0.6309480567,0.1311,0.5368,0.2263,0.0102,0.0033,0.002,0.0364,0.17,Prairie State College,Chicago Heights,IL,148007
337.0,33280.0,33280.0,,0.3798,0.0682,0.0504,0.0119,0.0,0.003,0.0326,0.7653,Principia College,Elsah,IL,148016
58.0,,,,0.431,0.0862,0.4828,0.0,0.0,0.0,0.0,0.8395,Professional's Choice Hair Design Academy,Joliet,IL,148098
1038.0,35740.0,35740.0,0.5386996904,0.6705,0.1089,0.0732,0.0145,0.0029,0.0,0.0,0.4673,Quincy University,Quincy,IL,148131
1196.0,4500.0,7800.0,0.5897435897,0.8813,0.0794,0.0234,0.0059,0.0033,0.0008,0.0,0.5763,Rend Lake College,Ina,IL,148256
1412.0,4590.0,17070.0,0.619873817,0.6105,0.2684,0.0524,0.0142,0.0028,0.0007,0.046,0.43,Richland Community College,Decatur,IL,148292
4362.0,4274.0,21344.0,0.598188555,0.5433,0.0919,0.263,0.0369,0.003,0.0007,0.0186,0.3805,Rock Valley College,Rockford,IL,148380
956.0,37300.0,37300.0,0.5699658703,0.4069,0.1506,0.1904,0.022,0.0052,0.0,0.0293,0.3917,Rockford University,Rockford,IL,148405
2583.0,20280.0,20280.0,0.6615276804,0.2799,0.2098,0.3519,0.0465,0.005,0.0008,0.0356,0.4182,Roosevelt University,Chicago,IL,148487
2271.0,37844.0,37844.0,0.6973578863,0.1889,0.0506,0.6852,0.0317,0.0018,0.0004,0.0141,0.6043,Dominican University,River Forest,IL,148496
120.0,,,0.7303370787,0.2,0.2917,0.35,0.0833,0.0,0.0,0.0333,,Rush University,Chicago,IL,148511
267.0,,,0.8972972973,0.8914,0.0375,0.0262,0.03,0.0,0.0,0.0037,,Saint Francis Medical Center College of Nursing,Peoria,IL,148575
1292.0,37000.0,37000.0,0.6448467967,0.4868,0.0967,0.3088,0.0364,0.0015,0.0008,0.0248,0.6478,University of St Francis,Joliet,IL,148584
76.0,,,0.8255813953,0.8421,0.0921,0.0263,0.0132,0.0,0.0,0.0132,,St. John's College-Department of Nursing,Springfield,IL,148593
3030.0,36840.0,36840.0,0.6649061033,0.2957,0.1175,0.5178,0.0218,0.001,0.0003,0.0241,0.5584,Saint Xavier University,Chicago,IL,148627
2292.0,12252.0,22017.0,0.5704697987,0.6178,0.1265,0.1073,0.0397,0.0009,0.0031,0.0537,0.5717,University of Illinois Springfield,Springfield,IL,148654
1164.0,5190.0,12840.0,0.5905612245,0.7234,0.043,0.1718,0.0137,0.0034,0.0,0.0318,0.4834,Sauk Valley Community College,Dixon,IL,148672
675.0,4650.0,7500.0,0.5967479675,0.7215,0.1911,0.0489,0.003,0.0207,0.0015,0.0,0.4787,Shawnee Community College,Ullin,IL,148821
749.0,13288.0,13288.0,0.7386759582,0.012,0.0587,0.7824,0.0214,0.0,0.0,0.0013,0.2541,St. Augustine College,Chicago,IL,148876
,,,,,,,,,,,,University of Saint Mary of the Lake,Mundelein,IL,148885
659.0,4320.0,6540.0,0.5867446394,0.8725,0.0379,0.0288,0.0076,0.0091,0.0015,0.0288,0.4589,Southeastern Illinois College,Harrisburg,IL,148937
2.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9063,National Latino Education Institute,Chicago,IL,148955
,,,,,,,,,,,,Spertus College,Chicago,IL,148982
735.0,5580.0,12540.0,0.596107056,0.8395,0.0816,0.0435,0.0054,0.0027,0.0014,0.0259,0.42,Spoon River College,Canton,IL,148991
152.0,27811.0,27811.0,0.8524590164,0.6579,0.0658,0.1842,0.0789,0.0,0.0,0.0066,,Saint Anthony College of Nursing,Rockford,IL,149028
57.0,,,,0.7719,0.0526,0.1754,0.0,0.0,0.0,0.0,0.6842,Educators of Beauty College of Cosmetology-Sterling,Sterling,IL,149204
8116.0,13244.0,13244.0,0.4896289248,0.6565,0.1682,0.0973,0.0179,0.0023,0.0009,0.0378,0.5247,Southern Illinois University-Carbondale,Carbondale,IL,149222
8836.0,12922.0,12922.0,0.5792239289,0.6713,0.1468,0.0632,0.026,0.0022,0.001,0.0383,0.5421,Southern Illinois University-Edwardsville,Edwardsville,IL,149231
70.0,12000.0,12000.0,0.6341463415,0.0,0.1143,0.0286,0.0,0.0,0.0,0.0,0.625,Taylor Business Institute,Chicago,IL,149310
78.0,15000.0,15000.0,,0.9744,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,Telshe Yeshiva-Chicago,Chicago,IL,149329
2012.0,5093.0,12683.0,0.6655751126,0.1332,0.5477,0.2326,0.0189,0.003,0.0005,0.0413,0.2091,South Suburban College,South Holland,IL,149365
796.0,20325.0,20325.0,0.6888168558,0.5176,0.1382,0.1219,0.0276,0.0013,0.0038,0.1106,0.661,Trinity Christian College,Palos Heights,IL,149505
140.0,12320.0,12320.0,0.4308300395,0.3857,0.2143,0.1929,0.0357,0.0,0.0071,0.0429,0.4769,Trinity International University-Illinois,Deerfield,IL,149514
6229.0,4920.0,14880.0,0.6175931582,0.2612,0.1246,0.4768,0.0246,0.0006,0.0008,0.0199,0.3194,Triton College,River Grove,IL,149532
165.0,,,0.880866426,0.6182,0.297,0.0121,0.0242,0.0,0.0,0.0424,0.6762,University of Spa & Cosmetology Arts,Springfield,IL,149550
70.0,30910.0,30910.0,0.4255319149,0.4286,0.0857,0.3286,0.0286,0.0,0.0,0.1,0.5278,VanderCook College of Music,Chicago,IL,149639
5499.0,3432.0,12330.0,0.5781518379,0.4177,0.0817,0.4328,0.0342,0.002,0.0007,0.0282,0.3692,Waubonsee Community College,Sugar Grove,IL,149727
4939.0,14952.0,14952.0,0.5614960441,0.561,0.2092,0.1249,0.0134,0.0014,0.0012,0.0322,0.4617,Western Illinois University,Macomb,IL,149772
2087.0,43930.0,43930.0,0.527700831,0.6833,0.0264,0.0795,0.1006,0.0005,0.0,0.0628,0.8742,Wheaton College,Wheaton,IL,149781
8815.0,3822.0,11802.0,0.5768562205,0.4368,0.0499,0.3202,0.1296,0.0022,0.0073,0.0346,0.4464,William Rainey Harper College,Palatine,IL,149842
1070.0,35640.0,35640.0,0.5635179153,0.7308,0.1084,0.071,0.0131,0.0,0.0019,0.0589,0.5488,Anderson University,Anderson,IN,150066
13770.0,10758.0,28766.0,0.5982266556,0.7303,0.1012,0.0757,0.0227,0.0014,0.0004,0.0466,0.6357,Ball State University,Muncie,IN,150136
1069.0,33320.0,33320.0,0.6631989597,0.696,0.0524,0.0992,0.015,0.0019,0.0028,0.0402,0.5702,Bethel University,Mishawaka,IN,150145
4383.0,45980.0,45980.0,0.6011042098,0.7919,0.044,0.0682,0.0399,0.0011,0.0,0.0372,0.8049,Butler University,Indianapolis,IN,150163
560.0,22650.0,22650.0,0.5025906736,0.2768,0.2857,0.3411,0.0089,0.0054,0.0,0.0304,0.2732,Calumet College of Saint Joseph,Whiting,IN,150172
,,,,,,,,,,,,Christian Theological Seminary,Indianapolis,IN,150215
183.0,10080.0,10080.0,0.9371428571,0.6066,0.0984,0.1967,0.0219,0.0055,0.0,0.0,0.0476,College of Court Reporting Inc,Valparaiso,IN,150251
,,,,,,,,,,,,Concordia Theological Seminary,Fort Wayne,IN,150288
317.0,,,,0.265,0.4543,0.2524,0.0032,0.0032,0.0,0.0158,0.4831,Tricoci University of Beauty Culture-Highland,Highland,IN,150303
1804.0,57070.0,57070.0,0.5024469821,0.5759,0.0576,0.0776,0.0238,0.0,0.0,0.0261,0.7964,DePauw University,Greencastle,IN,150400
30.0,,,,0.6,0.2667,0.1333,0.0,0.0,0.0,0.0,0.7887,Don Roberts School of Hair Design,Schererville,IN,150428
612.0,51840.0,51840.0,0.5752688172,0.6209,0.0703,0.0768,0.0294,0.0,0.0016,0.0376,0.7165,Earlham College,Richmond,IN,150455
1477.0,42676.0,42676.0,0.6136071887,0.7238,0.0454,0.0603,0.0352,0.0014,0.0007,0.0467,0.6782,University of Evansville,Evansville,IN,150534
872.0,37350.0,37350.0,0.4662813102,0.797,0.0711,0.0573,0.0149,0.0011,0.0,0.0401,0.632,Franklin College,Franklin,IN,150604
761.0,37760.0,37760.0,0.6706730769,0.4678,0.0539,0.2812,0.0223,0.0039,0.0013,0.0276,0.62,Goshen College,Goshen,IN,150668
1511.0,30034.0,30034.0,0.6288659794,0.8061,0.0291,0.0702,0.0179,0.0007,0.002,0.0265,0.68,Grace College and Theological Seminary,Winona Lake,IN,150677
958.0,42894.0,42894.0,0.5308641975,0.786,0.0491,0.0313,0.0073,0.0084,0.0,0.0553,0.6621,Hanover College,Hanover,IN,150756
94.0,,,,0.8298,0.0319,0.0638,0.0213,0.0,0.0,0.0426,0.7105,J Michael Harrold Beauty Academy,Terre Haute,IN,150765
533.0,35500.0,35500.0,0.4013157895,0.5009,0.0582,0.2908,0.0131,0.0038,0.0,0.0619,0.3111,Holy Cross College,Notre Dame,IN,150774
222.0,,,,0.6622,0.1622,0.0541,0.009,0.0045,0.018,0.0586,0.6182,PJ's College of Cosmetology-Clarksville,Clarksville,IN,150853
1016.0,29982.0,29982.0,0.6627078385,0.7884,0.0423,0.0581,0.0148,0.003,0.002,0.0443,0.6932,Huntington University,Huntington,IN,150941
54926.0,4912.0,9465.0,0.6276603525,0.667,0.1515,0.0424,0.0227,0.0057,0.0024,0.0436,0.333,Ivy Tech Community College,Indianapolis,IN,150987
5450.0,9254.0,22220.0,0.5872044506,0.6917,0.0723,0.1068,0.0556,0.0015,0.0004,0.0431,0.341,Purdue University Fort Wayne,Fort Wayne,IN,151102
16582.0,10449.0,33717.0,0.609940853,0.5905,0.1105,0.1408,0.0727,0.0007,0.0002,0.0593,0.5509,Indiana University-Indianapolis,Indianapolis,IN,151111
3147.0,36136.0,36136.0,0.6753185465,0.5777,0.1439,0.0991,0.0407,0.001,0.0003,0.0362,0.5773,University of Indianapolis,Indianapolis,IN,151263
1361.0,30446.0,30446.0,0.6610447028,0.4916,0.1492,0.0625,0.025,0.0037,0.0015,0.0375,0.3448,Indiana Institute of Technology,Fort Wayne,IN,151290
5344.0,10136.0,22573.0,0.6409277745,0.8355,0.0361,0.0492,0.0206,0.0015,0.0002,0.0382,0.5151,University of Southern Indiana,Evansville,IN,151306
6620.0,9992.0,21734.0,0.5856593682,0.6772,0.169,0.0718,0.0145,0.002,0.0011,0.0464,0.4253,Indiana State University,Terre Haute,IN,151324
2308.0,8179.0,22043.0,0.6779769526,0.7712,0.0498,0.1083,0.0108,0.0009,0.0,0.0472,0.4334,Indiana University-Kokomo,Kokomo,IN,151333
3807.0,8179.0,22043.0,0.6282157676,0.6013,0.083,0.2185,0.0205,0.0013,0.0003,0.0559,0.3594,Indiana University-South Bend,South Bend,IN,151342
36571.0,11790.0,40482.0,0.5315707274,0.6663,0.0415,0.0841,0.0994,0.0003,0.0003,0.0553,0.8115,Indiana University-Bloomington,Bloomington,IN,151351
2582.0,8179.0,22043.0,0.7057842047,0.4497,0.1692,0.3017,0.0298,0.0008,0.0,0.0438,0.3709,Indiana University-Northwest,Gary,IN,151360
3088.0,8179.0,22043.0,0.6458863444,0.8038,0.0609,0.0609,0.0207,0.001,0.0,0.0447,0.3399,Indiana University-Southeast,New Albany,IN,151379
2446.0,8179.0,22043.0,0.6784677887,0.751,0.0613,0.0687,0.0262,0.0004,0.0012,0.0487,0.4399,Indiana University-East,Richmond,IN,151388
